BUY,CURRENCY,SELL,_id,jam_scrape
1877,HKD,1918,6486a1e36e593041720009a8,2023-06-12 04:41:03.998861
428,THB,430,6486a1e36e593041720009a9,2023-06-12 04:41:03.998861
105.85,JPY,107.45,6486a1e36e593041720009aa,2023-06-12 04:41:03.998861
18629,GBP,18769,6486a415c23b53de26080c0e,2023-06-12 04:50:25.45768
16387,CHF,16507,6486a415c23b53de26080c0f,2023-06-12 04:50:25.45768
15905,EUR,16047,6486a415c23b53de26080c10,2023-06-12 04:50:25.45768
14864,USD,14884,6486a415c23b53de26080c11,2023-06-12 04:50:25.45768
11087,CAD,11196,6486a415c23b53de26080c12,2023-06-12 04:50:25.45768
11057,SGD,11077,6486a415c23b53de26080c13,2023-06-12 04:50:25.45768
10017,AUD,10034,6486a415c23b53de26080c14,2023-06-12 04:50:25.45768
8951,NZD,9251,6486a415c23b53de26080c15,2023-06-12 04:50:25.45768
3943,SAR,3990,6486a415c23b53de26080c16,2023-06-12 04:50:25.45768
3213,MYR,3229,6486a415c23b53de26080c17,2023-06-12 04:50:25.45768
1877,HKD,1918,6486a415c23b53de26080c18,2023-06-12 04:50:25.45768
428,THB,430,6486a415c23b53de26080c19,2023-06-12 04:50:25.45768
105.85,JPY,107.45,6486a415c23b53de26080c1a,2023-06-12 04:50:25.45768
18624,GBP,18768,6486a6602e5a9a1fe10f673e,2023-06-12 05:00:13.656575
16389,CHF,16509,6486a6602e5a9a1fe10f673f,2023-06-12 05:00:13.656575
15906,EUR,16048,6486a6602e5a9a1fe10f6740,2023-06-12 05:00:13.656575
14866,USD,14886,6486a6602e5a9a1fe10f6741,2023-06-12 05:00:13.656575
11086,CAD,11195,6486a6602e5a9a1fe10f6742,2023-06-12 05:00:13.656575
11057,SGD,11080,6486a6602e5a9a1fe10f6743,2023-06-12 05:00:13.656575
10018,AUD,10035,6486a6602e5a9a1fe10f6744,2023-06-12 05:00:13.656575
8951,NZD,9251,6486a6602e5a9a1fe10f6745,2023-06-12 05:00:13.656575
3943,SAR,3990,6486a6602e5a9a1fe10f6746,2023-06-12 05:00:13.656575
3213,MYR,3230,6486a6602e5a9a1fe10f6747,2023-06-12 05:00:13.656575
1877,HKD,1918,6486a6602e5a9a1fe10f6748,2023-06-12 05:00:13.656575
428.1,THB,429.9,6486a6602e5a9a1fe10f6749,2023-06-12 05:00:13.656575
105.87,JPY,107.46,6486a6602e5a9a1fe10f674a,2023-06-12 05:00:13.656575
18632,GBP,18773,6486a9d5e6309d53ff05d59e,2023-06-12 05:14:58.338469
16389,CHF,16504,6486a9d5e6309d53ff05d59f,2023-06-12 05:14:58.338469
15908,EUR,16049,6486a9d5e6309d53ff05d5a0,2023-06-12 05:14:58.338469
14866,USD,14886,6486a9d5e6309d53ff05d5a1,2023-06-12 05:14:58.338469
11086,CAD,11195,6486a9d5e6309d53ff05d5a2,2023-06-12 05:14:58.338469
11056,SGD,11081,6486a9d5e6309d53ff05d5a3,2023-06-12 05:14:58.338469
10016,AUD,10035,6486a9d5e6309d53ff05d5a4,2023-06-12 05:14:58.338469
8951,NZD,9251,6486a9d5e6309d53ff05d5a5,2023-06-12 05:14:58.338469
3943,SAR,3990,6486a9d5e6309d53ff05d5a6,2023-06-12 05:14:58.338469
3213,MYR,3229,6486a9d5e6309d53ff05d5a7,2023-06-12 05:14:58.338469
1877,HKD,1918,6486a9d5e6309d53ff05d5a8,2023-06-12 05:14:58.338469
428.4,THB,430.2,6486a9d5e6309d53ff05d5a9,2023-06-12 05:14:58.338469
105.84,JPY,107.44,6486a9d5e6309d53ff05d5aa,2023-06-12 05:14:58.338469
18630,GBP,18774,6486ade0dd66249e6807774e,2023-06-12 05:32:13.638083
16389,CHF,16509,6486ade0dd66249e6807774f,2023-06-12 05:32:13.638083
15912,EUR,16054,6486ade0dd66249e68077750,2023-06-12 05:32:13.638083
14866,USD,14886,6486ade0dd66249e68077751,2023-06-12 05:32:13.638083
11089,CAD,11201,6486ade0dd66249e68077752,2023-06-12 05:32:13.638083
11062,SGD,11084,6486ade0dd66249e68077753,2023-06-12 05:32:13.638083
10025,AUD,10044,6486ade0dd66249e68077754,2023-06-12 05:32:13.638083
8951,NZD,9251,6486ade0dd66249e68077755,2023-06-12 05:32:13.638083
3943,SAR,3990,6486ade0dd66249e68077756,2023-06-12 05:32:13.638083
3213,MYR,3229,6486ade0dd66249e68077757,2023-06-12 05:32:13.638083
1877,HKD,1918,6486ade0dd66249e68077758,2023-06-12 05:32:13.638083
428.4,THB,430.3,6486ade0dd66249e68077759,2023-06-12 05:32:13.638083
105.89,JPY,107.47,6486ade0dd66249e6807775a,2023-06-12 05:32:13.638083
18635,GBP,18774,6486af83c2bb0cff020a1a1e,2023-06-12 05:39:12.091252
16391,CHF,16511,6486af83c2bb0cff020a1a1f,2023-06-12 05:39:12.091252
15914,EUR,16055,6486af83c2bb0cff020a1a20,2023-06-12 05:39:12.091252
14866,USD,14886,6486af83c2bb0cff020a1a21,2023-06-12 05:39:12.091252
11089,CAD,11201,6486af83c2bb0cff020a1a22,2023-06-12 05:39:12.091252
11062,SGD,11084,6486af83c2bb0cff020a1a23,2023-06-12 05:39:12.091252
10024,AUD,10043,6486af83c2bb0cff020a1a24,2023-06-12 05:39:12.091252
8951,NZD,9251,6486af83c2bb0cff020a1a25,2023-06-12 05:39:12.091252
3943,SAR,3990,6486af83c2bb0cff020a1a26,2023-06-12 05:39:12.091252
3213,MYR,3229,6486af83c2bb0cff020a1a27,2023-06-12 05:39:12.091252
1877,HKD,1918,6486af83c2bb0cff020a1a28,2023-06-12 05:39:12.091252
428.2,THB,430.2,6486af83c2bb0cff020a1a29,2023-06-12 05:39:12.091252
105.84,JPY,107.43,6486af83c2bb0cff020a1a2a,2023-06-12 05:39:12.091252
18635,GBP,18774,6486b173e0edf83160083c0e,2023-06-12 05:47:27.754124
16391,CHF,16511,6486b173e0edf83160083c0f,2023-06-12 05:47:27.754124
15914,EUR,16055,6486b173e0edf83160083c10,2023-06-12 05:47:27.754124
14866,USD,14886,6486b173e0edf83160083c11,2023-06-12 05:47:27.754124
11089,CAD,11201,6486b173e0edf83160083c12,2023-06-12 05:47:27.754124
11062,SGD,11084,6486b173e0edf83160083c13,2023-06-12 05:47:27.754124
10024,AUD,10043,6486b173e0edf83160083c14,2023-06-12 05:47:27.754124
8951,NZD,9251,6486b173e0edf83160083c15,2023-06-12 05:47:27.754124
3943,SAR,3990,6486b173e0edf83160083c16,2023-06-12 05:47:27.754124
3213,MYR,3229,6486b173e0edf83160083c17,2023-06-12 05:47:27.754124
1877,HKD,1918,6486b173e0edf83160083c18,2023-06-12 05:47:27.754124
428.2,THB,430.2,6486b173e0edf83160083c19,2023-06-12 05:47:27.754124
105.84,JPY,107.43,6486b173e0edf83160083c1a,2023-06-12 05:47:27.754124
18629,GBP,18769,6486b3aca4a6c3f8cb09b5de,2023-06-12 05:56:56.974433
16387,CHF,16503,6486b3aca4a6c3f8cb09b5df,2023-06-12 05:56:56.974433
15910,EUR,16051,6486b3aca4a6c3f8cb09b5e0,2023-06-12 05:56:56.974433
14864,USD,14884,6486b3aca4a6c3f8cb09b5e1,2023-06-12 05:56:56.974433
11088,CAD,11197,6486b3aca4a6c3f8cb09b5e2,2023-06-12 05:56:56.974433
11060,SGD,11082,6486b3aca4a6c3f8cb09b5e3,2023-06-12 05:56:56.974433
10020,AUD,10038,6486b3aca4a6c3f8cb09b5e4,2023-06-12 05:56:56.974433
8951,NZD,9251,6486b3aca4a6c3f8cb09b5e5,2023-06-12 05:56:56.974433
3943,SAR,3989,6486b3aca4a6c3f8cb09b5e6,2023-06-12 05:56:56.974433
3212,MYR,3228,6486b3aca4a6c3f8cb09b5e7,2023-06-12 05:56:56.974433
1877,HKD,1918,6486b3aca4a6c3f8cb09b5e8,2023-06-12 05:56:56.974433
428.2,THB,430.1,6486b3aca4a6c3f8cb09b5e9,2023-06-12 05:56:56.974433
105.81,JPY,107.4,6486b3aca4a6c3f8cb09b5ea,2023-06-12 05:56:56.974433
18634,GBP,18773,6486b85b8ba92376c8062a3e,2023-06-12 06:16:54.998345
16396,CHF,16516,6486b85b8ba92376c8062a3f,2023-06-12 06:16:54.998345
15922,EUR,16063,6486b85b8ba92376c8062a40,2023-06-12 06:16:54.998345
14864,USD,14884,6486b85b8ba92376c8062a41,2023-06-12 06:16:54.998345
11088,CAD,11200,6486b85b8ba92376c8062a42,2023-06-12 06:16:54.998345
11063,SGD,11082,6486b85b8ba92376c8062a43,2023-06-12 06:16:54.998345
10023,AUD,10041,6486b85b8ba92376c8062a44,2023-06-12 06:16:54.998345
8951,NZD,9251,6486b85b8ba92376c8062a45,2023-06-12 06:16:54.998345
3943,SAR,3989,6486b85b8ba92376c8062a46,2023-06-12 06:16:54.998345
3212,MYR,3228,6486b85b8ba92376c8062a47,2023-06-12 06:16:54.998345
1877,HKD,1918,6486b85b8ba92376c8062a48,2023-06-12 06:16:54.998345
428.3,THB,430.3,6486b85b8ba92376c8062a49,2023-06-12 06:16:54.998345
105.81,JPY,107.4,6486b85b8ba92376c8062a4a,2023-06-12 06:16:54.998345
18634,GBP,18778,6486bc2db05dca8db003fc7e,2023-06-12 06:33:13.560671
16398,CHF,16518,6486bc2db05dca8db003fc7f,2023-06-12 06:33:13.560671
15920,EUR,16062,6486bc2db05dca8db003fc80,2023-06-12 06:33:13.560671
14864,USD,14884,6486bc2db05dca8db003fc81,2023-06-12 06:33:13.560671
11093,CAD,11206,6486bc2db05dca8db003fc82,2023-06-12 06:33:13.560671
11064,SGD,11085,6486bc2db05dca8db003fc83,2023-06-12 06:33:13.560671
10027,AUD,10046,6486bc2db05dca8db003fc84,2023-06-12 06:33:13.560671
8951,NZD,9251,6486bc2db05dca8db003fc85,2023-06-12 06:33:13.560671
3943,SAR,3989,6486bc2db05dca8db003fc86,2023-06-12 06:33:13.560671
3212,MYR,3228,6486bc2db05dca8db003fc87,2023-06-12 06:33:13.560671
1877,HKD,1918,6486bc2db05dca8db003fc88,2023-06-12 06:33:13.560671
428.5,THB,430.5,6486bc2db05dca8db003fc89,2023-06-12 06:33:13.560671
105.77,JPY,107.36,6486bc2db05dca8db003fc8a,2023-06-12 06:33:13.560671
18636,GBP,18780,6486c00f5cc6789aec077d6e,2023-06-12 06:49:48.014799
16404,CHF,16524,6486c00f5cc6789aec077d6f,2023-06-12 06:49:48.014799
15918,EUR,16059,6486c00f5cc6789aec077d70,2023-06-12 06:49:48.014799
14866,USD,14886,6486c00f5cc6789aec077d71,2023-06-12 06:49:48.014799
11099,CAD,11211,6486c00f5cc6789aec077d72,2023-06-12 06:49:48.014799
11067,SGD,11089,6486c00f5cc6789aec077d73,2023-06-12 06:49:48.014799
10037,AUD,10054,6486c00f5cc6789aec077d74,2023-06-12 06:49:48.014799
8951,NZD,9251,6486c00f5cc6789aec077d75,2023-06-12 06:49:48.014799
3943,SAR,3990,6486c00f5cc6789aec077d76,2023-06-12 06:49:48.014799
3213,MYR,3229,6486c00f5cc6789aec077d77,2023-06-12 06:49:48.014799
1877,HKD,1918,6486c00f5cc6789aec077d78,2023-06-12 06:49:48.014799
428.7,THB,430.6,6486c00f5cc6789aec077d79,2023-06-12 06:49:48.014799
105.83,JPY,107.41,6486c00f5cc6789aec077d7a,2023-06-12 06:49:48.014799
18633,GBP,18777,6486c19c594159accd0c915e,2023-06-12 06:56:24.24465
16398,CHF,16518,6486c19c594159accd0c915f,2023-06-12 06:56:24.24465
15917,EUR,16055,6486c19c594159accd0c9160,2023-06-12 06:56:24.24465
14866,USD,14886,6486c19c594159accd0c9161,2023-06-12 06:56:24.24465
11103,CAD,11212,6486c19c594159accd0c9162,2023-06-12 06:56:24.24465
11065,SGD,11088,6486c19c594159accd0c9163,2023-06-12 06:56:24.24465
10030,AUD,10048,6486c19c594159accd0c9164,2023-06-12 06:56:24.24465
8951,NZD,9251,6486c19c594159accd0c9165,2023-06-12 06:56:24.24465
3943,SAR,3990,6486c19c594159accd0c9166,2023-06-12 06:56:24.24465
3213,MYR,3229,6486c19c594159accd0c9167,2023-06-12 06:56:24.24465
1877,HKD,1918,6486c19c594159accd0c9168,2023-06-12 06:56:24.24465
428.8,THB,430.8,6486c19c594159accd0c9169,2023-06-12 06:56:24.24465
105.8,JPY,107.38,6486c19c594159accd0c916a,2023-06-12 06:56:24.24465
18629,GBP,18773,6486c84ad454ce5db502b95e,2023-06-12 07:24:55.394758
16409,CHF,16529,6486c84ad454ce5db502b95f,2023-06-12 07:24:55.394758
15917,EUR,16058,6486c84ad454ce5db502b960,2023-06-12 07:24:55.394758
14866,USD,14886,6486c84ad454ce5db502b961,2023-06-12 07:24:55.394758
11101,CAD,11212,6486c84ad454ce5db502b962,2023-06-12 07:24:55.394758
11065,SGD,11088,6486c84ad454ce5db502b963,2023-06-12 07:24:55.394758
10025,AUD,10044,6486c84ad454ce5db502b964,2023-06-12 07:24:55.394758
8951,NZD,9251,6486c84ad454ce5db502b965,2023-06-12 07:24:55.394758
3943,SAR,3990,6486c84ad454ce5db502b966,2023-06-12 07:24:55.394758
3211,MYR,3228,6486c84ad454ce5db502b967,2023-06-12 07:24:55.394758
1877,HKD,1919,6486c84ad454ce5db502b968,2023-06-12 07:24:55.394758
428.7,THB,430.7,6486c84ad454ce5db502b969,2023-06-12 07:24:55.394758
105.74,JPY,107.34,6486c84ad454ce5db502b96a,2023-06-12 07:24:55.394758
18629,GBP,18773,6486c94993622a8bb901b83e,2023-06-12 07:29:10.68129
16409,CHF,16529,6486c94993622a8bb901b83f,2023-06-12 07:29:10.68129
15917,EUR,16058,6486c94993622a8bb901b840,2023-06-12 07:29:10.68129
14866,USD,14886,6486c94993622a8bb901b841,2023-06-12 07:29:10.68129
11101,CAD,11212,6486c94993622a8bb901b842,2023-06-12 07:29:10.68129
11065,SGD,11088,6486c94993622a8bb901b843,2023-06-12 07:29:10.68129
10025,AUD,10044,6486c94993622a8bb901b844,2023-06-12 07:29:10.68129
8951,NZD,9251,6486c94993622a8bb901b845,2023-06-12 07:29:10.68129
3943,SAR,3990,6486c94993622a8bb901b846,2023-06-12 07:29:10.68129
3211,MYR,3228,6486c94993622a8bb901b847,2023-06-12 07:29:10.68129
1877,HKD,1919,6486c94993622a8bb901b848,2023-06-12 07:29:10.68129
428.7,THB,430.7,6486c94993622a8bb901b849,2023-06-12 07:29:10.68129
105.74,JPY,107.34,6486c94993622a8bb901b84a,2023-06-12 07:29:10.68129
18629,GBP,18773,6486cb08385c2c925f0d937e,2023-06-12 07:36:37.021136
16409,CHF,16529,6486cb08385c2c925f0d937f,2023-06-12 07:36:37.021136
15917,EUR,16058,6486cb08385c2c925f0d9380,2023-06-12 07:36:37.021136
14866,USD,14886,6486cb08385c2c925f0d9381,2023-06-12 07:36:37.021136
11101,CAD,11212,6486cb08385c2c925f0d9382,2023-06-12 07:36:37.021136
11065,SGD,11088,6486cb08385c2c925f0d9383,2023-06-12 07:36:37.021136
10025,AUD,10044,6486cb08385c2c925f0d9384,2023-06-12 07:36:37.021136
8951,NZD,9251,6486cb08385c2c925f0d9385,2023-06-12 07:36:37.021136
3943,SAR,3990,6486cb08385c2c925f0d9386,2023-06-12 07:36:37.021136
3211,MYR,3228,6486cb08385c2c925f0d9387,2023-06-12 07:36:37.021136
1877,HKD,1919,6486cb08385c2c925f0d9388,2023-06-12 07:36:37.021136
428.7,THB,430.7,6486cb08385c2c925f0d9389,2023-06-12 07:36:37.021136
105.74,JPY,107.34,6486cb08385c2c925f0d938a,2023-06-12 07:36:37.021136
18637,GBP,18776,6486cd5330ef6879ae010d9e,2023-06-12 07:46:24.117743
16411,CHF,16531,6486cd5330ef6879ae010d9f,2023-06-12 07:46:24.117743
15924,EUR,16066,6486cd5330ef6879ae010da0,2023-06-12 07:46:24.117743
14869,USD,14889,6486cd5330ef6879ae010da1,2023-06-12 07:46:24.117743
11106,CAD,11218,6486cd5330ef6879ae010da2,2023-06-12 07:46:24.117743
11069,SGD,11092,6486cd5330ef6879ae010da3,2023-06-12 07:46:24.117743
10035,AUD,10053,6486cd5330ef6879ae010da4,2023-06-12 07:46:24.117743
8951,NZD,9251,6486cd5330ef6879ae010da5,2023-06-12 07:46:24.117743
3944,SAR,3991,6486cd5330ef6879ae010da6,2023-06-12 07:46:24.117743
3213,MYR,3228,6486cd5330ef6879ae010da7,2023-06-12 07:46:24.117743
1878,HKD,1919,6486cd5330ef6879ae010da8,2023-06-12 07:46:24.117743
428.8,THB,430.8,6486cd5330ef6879ae010da9,2023-06-12 07:46:24.117743
105.77,JPY,107.36,6486cd5330ef6879ae010daa,2023-06-12 07:46:24.117743
18648,GBP,18791,6486cfabbf09b64bba07dcfe,2023-06-12 07:56:23.923907
16422,CHF,16542,6486cfabbf09b64bba07dcff,2023-06-12 07:56:23.923907
15938,EUR,16079,6486cfabbf09b64bba07dd00,2023-06-12 07:56:23.923907
14869,USD,14889,6486cfabbf09b64bba07dd01,2023-06-12 07:56:23.923907
11109,CAD,11221,6486cfabbf09b64bba07dd02,2023-06-12 07:56:23.923907
11072,SGD,11095,6486cfabbf09b64bba07dd03,2023-06-12 07:56:23.923907
10044,AUD,10062,6486cfabbf09b64bba07dd04,2023-06-12 07:56:23.923907
8951,NZD,9251,6486cfabbf09b64bba07dd05,2023-06-12 07:56:23.923907
3944,SAR,3991,6486cfabbf09b64bba07dd06,2023-06-12 07:56:23.923907
3214,MYR,3230,6486cfabbf09b64bba07dd07,2023-06-12 07:56:23.923907
1878,HKD,1919,6486cfabbf09b64bba07dd08,2023-06-12 07:56:23.923907
429.4,THB,431.4,6486cfabbf09b64bba07dd09,2023-06-12 07:56:23.923907
105.82,JPY,107.42,6486cfabbf09b64bba07dd0a,2023-06-12 07:56:23.923907
18649,GBP,18789,6486d4dc505c1fea5c0c616e,2023-06-12 08:18:33.051294
16420,CHF,16540,6486d4dc505c1fea5c0c616f,2023-06-12 08:18:33.051294
15950,EUR,16091,6486d4dc505c1fea5c0c6170,2023-06-12 08:18:33.051294
14861,USD,14881,6486d4dc505c1fea5c0c6171,2023-06-12 08:18:33.051294
11110,CAD,11219,6486d4dc505c1fea5c0c6172,2023-06-12 08:18:33.051294
11071,SGD,11095,6486d4dc505c1fea5c0c6173,2023-06-12 08:18:33.051294
10052,AUD,10070,6486d4dc505c1fea5c0c6174,2023-06-12 08:18:33.051294
8951,NZD,9251,6486d4dc505c1fea5c0c6175,2023-06-12 08:18:33.051294
3942,SAR,3989,6486d4dc505c1fea5c0c6176,2023-06-12 08:18:33.051294
3212,MYR,3228,6486d4dc505c1fea5c0c6177,2023-06-12 08:18:33.051294
1877,HKD,1918,6486d4dc505c1fea5c0c6178,2023-06-12 08:18:33.051294
429.3,THB,431.2,6486d4dc505c1fea5c0c6179,2023-06-12 08:18:33.051294
105.79,JPY,107.38,6486d4dc505c1fea5c0c617a,2023-06-12 08:18:33.051294
18649,GBP,18793,6486d80ef39953236107a5be,2023-06-12 08:32:11.238849
16420,CHF,16540,6486d80ef39953236107a5bf,2023-06-12 08:32:11.238849
15953,EUR,16094,6486d80ef39953236107a5c0,2023-06-12 08:32:11.238849
14861,USD,14881,6486d80ef39953236107a5c1,2023-06-12 08:32:11.238849
11103,CAD,11215,6486d80ef39953236107a5c2,2023-06-12 08:32:11.238849
11074,SGD,11093,6486d80ef39953236107a5c3,2023-06-12 08:32:11.238849
10049,AUD,10072,6486d80ef39953236107a5c4,2023-06-12 08:32:11.238849
8951,NZD,9251,6486d80ef39953236107a5c5,2023-06-12 08:32:11.238849
3942,SAR,3989,6486d80ef39953236107a5c6,2023-06-12 08:32:11.238849
3212,MYR,3229,6486d80ef39953236107a5c7,2023-06-12 08:32:11.238849
1877,HKD,1918,6486d80ef39953236107a5c8,2023-06-12 08:32:11.238849
429.2,THB,431,6486d80ef39953236107a5c9,2023-06-12 08:32:11.238849
105.8,JPY,107.4,6486d80ef39953236107a5ca,2023-06-12 08:32:11.238849
18658,GBP,18802,6486da22573094e0d90fab5e,2023-06-12 08:41:02.342158
16433,CHF,16547,6486da22573094e0d90fab5f,2023-06-12 08:41:02.342158
15962,EUR,16103,6486da22573094e0d90fab60,2023-06-12 08:41:02.342158
14861,USD,14881,6486da22573094e0d90fab61,2023-06-12 08:41:02.342158
11108,CAD,11220,6486da22573094e0d90fab62,2023-06-12 08:41:02.342158
11074,SGD,11096,6486da22573094e0d90fab63,2023-06-12 08:41:02.342158
10056,AUD,10075,6486da22573094e0d90fab64,2023-06-12 08:41:02.342158
8951,NZD,9251,6486da22573094e0d90fab65,2023-06-12 08:41:02.342158
3942,SAR,3989,6486da22573094e0d90fab66,2023-06-12 08:41:02.342158
3212,MYR,3229,6486da22573094e0d90fab67,2023-06-12 08:41:02.342158
1877,HKD,1918,6486da22573094e0d90fab68,2023-06-12 08:41:02.342158
429.3,THB,431.2,6486da22573094e0d90fab69,2023-06-12 08:41:02.342158
105.96,JPY,107.54,6486da22573094e0d90fab6a,2023-06-12 08:41:02.342158
18658,GBP,18802,6486dc22160a6ac08c039e3e,2023-06-12 08:49:35.080989
16433,CHF,16547,6486dc22160a6ac08c039e3f,2023-06-12 08:49:35.080989
15962,EUR,16103,6486dc22160a6ac08c039e40,2023-06-12 08:49:35.080989
14861,USD,14881,6486dc22160a6ac08c039e41,2023-06-12 08:49:35.080989
11108,CAD,11220,6486dc22160a6ac08c039e42,2023-06-12 08:49:35.080989
11074,SGD,11096,6486dc22160a6ac08c039e43,2023-06-12 08:49:35.080989
10056,AUD,10075,6486dc22160a6ac08c039e44,2023-06-12 08:49:35.080989
8951,NZD,9251,6486dc22160a6ac08c039e45,2023-06-12 08:49:35.080989
3942,SAR,3989,6486dc22160a6ac08c039e46,2023-06-12 08:49:35.080989
3212,MYR,3229,6486dc22160a6ac08c039e47,2023-06-12 08:49:35.080989
1877,HKD,1918,6486dc22160a6ac08c039e48,2023-06-12 08:49:35.080989
429.3,THB,431.2,6486dc22160a6ac08c039e49,2023-06-12 08:49:35.080989
105.96,JPY,107.54,6486dc22160a6ac08c039e4a,2023-06-12 08:49:35.080989
18654,GBP,18798,6486de5213337d0c210eb70e,2023-06-12 08:58:54.523345
16420,CHF,16540,6486de5213337d0c210eb70f,2023-06-12 08:58:54.523345
15957,EUR,16099,6486de5213337d0c210eb710,2023-06-12 08:58:54.523345
14861,USD,14881,6486de5213337d0c210eb711,2023-06-12 08:58:54.523345
11110,CAD,11222,6486de5213337d0c210eb712,2023-06-12 08:58:54.523345
11075,SGD,11097,6486de5213337d0c210eb713,2023-06-12 08:58:54.523345
10058,AUD,10076,6486de5213337d0c210eb714,2023-06-12 08:58:54.523345
8951,NZD,9251,6486de5213337d0c210eb715,2023-06-12 08:58:54.523345
3942,SAR,3989,6486de5213337d0c210eb716,2023-06-12 08:58:54.523345
3212,MYR,3229,6486de5213337d0c210eb717,2023-06-12 08:58:54.523345
1877,HKD,1918,6486de5213337d0c210eb718,2023-06-12 08:58:54.523345
429.2,THB,431.2,6486de5213337d0c210eb719,2023-06-12 08:58:54.523345
106.02,JPY,107.61,6486de5213337d0c210eb71a,2023-06-12 08:58:54.523345
18657,GBP,18798,6486e25b73e8e7766f04146e,2023-06-12 09:16:08.02971
16422,CHF,16542,6486e25b73e8e7766f04146f,2023-06-12 09:16:08.02971
15956,EUR,16097,6486e25b73e8e7766f041470,2023-06-12 09:16:08.02971
14861,USD,14881,6486e25b73e8e7766f041471,2023-06-12 09:16:08.02971
11113,CAD,11222,6486e25b73e8e7766f041472,2023-06-12 09:16:08.02971
11077,SGD,11096,6486e25b73e8e7766f041473,2023-06-12 09:16:08.02971
10064,AUD,10081,6486e25b73e8e7766f041474,2023-06-12 09:16:08.02971
8951,NZD,9251,6486e25b73e8e7766f041475,2023-06-12 09:16:08.02971
3942,SAR,3989,6486e25b73e8e7766f041476,2023-06-12 09:16:08.02971
3212,MYR,3229,6486e25b73e8e7766f041477,2023-06-12 09:16:08.02971
1877,HKD,1918,6486e25b73e8e7766f041478,2023-06-12 09:16:08.02971
429.3,THB,431.3,6486e25b73e8e7766f041479,2023-06-12 09:16:08.02971
106.02,JPY,107.61,6486e25b73e8e7766f04147a,2023-06-12 09:16:08.02971
