BUY,CURRENCY,SELL,_id,jam_scrape
1872,HKD,1913,6485a6907716b60e8d0fa695,2023-06-11 10:48:44.367099
427.7,THB,429.5,6485a6907716b60e8d0fa696,2023-06-11 10:48:44.367099
105.53,JPY,107.13,6485a6907716b60e8d0fa697,2023-06-11 10:48:44.367099
18546,GBP,18690,6485a8b17324f5ee480ed4eb,2023-06-11 10:57:50.180647
16387,CHF,16507,6485a8b17324f5ee480ed4ec,2023-06-11 10:57:50.180647
15899,EUR,16040,6485a8b17324f5ee480ed4ed,2023-06-11 10:57:50.180647
14826,USD,14846,6485a8b17324f5ee480ed4ee,2023-06-11 10:57:50.180647
11070,CAD,11182,6485a8b17324f5ee480ed4ef,2023-06-11 10:57:50.180647
11026,SGD,11049,6485a8b17324f5ee480ed4f0,2023-06-11 10:57:50.180647
9958,AUD,9977,6485a8b17324f5ee480ed4f1,2023-06-11 10:57:50.180647
8888,NZD,9188,6485a8b17324f5ee480ed4f2,2023-06-11 10:57:50.180647
3932,SAR,3979,6485a8b17324f5ee480ed4f3,2023-06-11 10:57:50.180647
3208,MYR,3223,6485a8b17324f5ee480ed4f4,2023-06-11 10:57:50.180647
1872,HKD,1913,6485a8b17324f5ee480ed4f5,2023-06-11 10:57:50.180647
427.7,THB,429.5,6485a8b17324f5ee480ed4f6,2023-06-11 10:57:50.180647
105.53,JPY,107.13,6485a8b17324f5ee480ed4f7,2023-06-11 10:57:50.180647
18546,GBP,18690,6485abfc312c9e10830251cb,2023-06-11 11:11:52.727418
16387,CHF,16507,6485abfc312c9e10830251cc,2023-06-11 11:11:52.727418
15899,EUR,16040,6485abfc312c9e10830251cd,2023-06-11 11:11:52.727418
14826,USD,14846,6485abfc312c9e10830251ce,2023-06-11 11:11:52.727418
11070,CAD,11182,6485abfc312c9e10830251cf,2023-06-11 11:11:52.727418
11026,SGD,11049,6485abfc312c9e10830251d0,2023-06-11 11:11:52.727418
9958,AUD,9977,6485abfc312c9e10830251d1,2023-06-11 11:11:52.727418
8888,NZD,9188,6485abfc312c9e10830251d2,2023-06-11 11:11:52.727418
3932,SAR,3979,6485abfc312c9e10830251d3,2023-06-11 11:11:52.727418
3208,MYR,3223,6485abfc312c9e10830251d4,2023-06-11 11:11:52.727418
1872,HKD,1913,6485abfc312c9e10830251d5,2023-06-11 11:11:52.727418
427.7,THB,429.5,6485abfc312c9e10830251d6,2023-06-11 11:11:52.727418
105.53,JPY,107.13,6485abfc312c9e10830251d7,2023-06-11 11:11:52.727418
18546,GBP,18690,6485ae224b5f8f12e90b705b,2023-06-11 11:21:02.996098
16387,CHF,16507,6485ae224b5f8f12e90b705c,2023-06-11 11:21:02.996098
15899,EUR,16040,6485ae224b5f8f12e90b705d,2023-06-11 11:21:02.996098
14826,USD,14846,6485ae224b5f8f12e90b705e,2023-06-11 11:21:02.996098
11070,CAD,11182,6485ae224b5f8f12e90b705f,2023-06-11 11:21:02.996098
11026,SGD,11049,6485ae224b5f8f12e90b7060,2023-06-11 11:21:02.996098
9958,AUD,9977,6485ae224b5f8f12e90b7061,2023-06-11 11:21:02.996098
8888,NZD,9188,6485ae224b5f8f12e90b7062,2023-06-11 11:21:02.996098
3932,SAR,3979,6485ae224b5f8f12e90b7063,2023-06-11 11:21:02.996098
3208,MYR,3223,6485ae224b5f8f12e90b7064,2023-06-11 11:21:02.996098
1872,HKD,1913,6485ae224b5f8f12e90b7065,2023-06-11 11:21:02.996098
427.7,THB,429.5,6485ae224b5f8f12e90b7066,2023-06-11 11:21:02.996098
105.53,JPY,107.13,6485ae224b5f8f12e90b7067,2023-06-11 11:21:02.996098
18546,GBP,18690,6485b01ac7a062ac49012b1b,2023-06-11 11:29:26.838787
16387,CHF,16507,6485b01ac7a062ac49012b1c,2023-06-11 11:29:26.838787
15899,EUR,16040,6485b01ac7a062ac49012b1d,2023-06-11 11:29:26.838787
14826,USD,14846,6485b01ac7a062ac49012b1e,2023-06-11 11:29:26.838787
11070,CAD,11182,6485b01ac7a062ac49012b1f,2023-06-11 11:29:26.838787
11026,SGD,11049,6485b01ac7a062ac49012b20,2023-06-11 11:29:26.838787
9958,AUD,9977,6485b01ac7a062ac49012b21,2023-06-11 11:29:26.838787
8888,NZD,9188,6485b01ac7a062ac49012b22,2023-06-11 11:29:26.838787
3932,SAR,3979,6485b01ac7a062ac49012b23,2023-06-11 11:29:26.838787
3208,MYR,3223,6485b01ac7a062ac49012b24,2023-06-11 11:29:26.838787
1872,HKD,1913,6485b01ac7a062ac49012b25,2023-06-11 11:29:26.838787
427.7,THB,429.5,6485b01ac7a062ac49012b26,2023-06-11 11:29:26.838787
105.53,JPY,107.13,6485b01ac7a062ac49012b27,2023-06-11 11:29:26.838787
18546,GBP,18690,6485b246b3eb24c8a60df7bb,2023-06-11 11:38:42.236675
16387,CHF,16507,6485b246b3eb24c8a60df7bc,2023-06-11 11:38:42.236675
15899,EUR,16040,6485b246b3eb24c8a60df7bd,2023-06-11 11:38:42.236675
14826,USD,14846,6485b246b3eb24c8a60df7be,2023-06-11 11:38:42.236675
11070,CAD,11182,6485b246b3eb24c8a60df7bf,2023-06-11 11:38:42.236675
11026,SGD,11049,6485b246b3eb24c8a60df7c0,2023-06-11 11:38:42.236675
9958,AUD,9977,6485b246b3eb24c8a60df7c1,2023-06-11 11:38:42.236675
8888,NZD,9188,6485b246b3eb24c8a60df7c2,2023-06-11 11:38:42.236675
3932,SAR,3979,6485b246b3eb24c8a60df7c3,2023-06-11 11:38:42.236675
3208,MYR,3223,6485b246b3eb24c8a60df7c4,2023-06-11 11:38:42.236675
1872,HKD,1913,6485b246b3eb24c8a60df7c5,2023-06-11 11:38:42.236675
427.7,THB,429.5,6485b246b3eb24c8a60df7c6,2023-06-11 11:38:42.236675
105.53,JPY,107.13,6485b246b3eb24c8a60df7c7,2023-06-11 11:38:42.236675
18546,GBP,18690,6485b4651276e6e91c0f00db,2023-06-11 11:47:45.496123
16387,CHF,16507,6485b4651276e6e91c0f00dc,2023-06-11 11:47:45.496123
15899,EUR,16040,6485b4651276e6e91c0f00dd,2023-06-11 11:47:45.496123
14826,USD,14846,6485b4651276e6e91c0f00de,2023-06-11 11:47:45.496123
11070,CAD,11182,6485b4651276e6e91c0f00df,2023-06-11 11:47:45.496123
11026,SGD,11049,6485b4651276e6e91c0f00e0,2023-06-11 11:47:45.496123
9958,AUD,9977,6485b4651276e6e91c0f00e1,2023-06-11 11:47:45.496123
8888,NZD,9188,6485b4651276e6e91c0f00e2,2023-06-11 11:47:45.496123
3932,SAR,3979,6485b4651276e6e91c0f00e3,2023-06-11 11:47:45.496123
3208,MYR,3223,6485b4651276e6e91c0f00e4,2023-06-11 11:47:45.496123
1872,HKD,1913,6485b4651276e6e91c0f00e5,2023-06-11 11:47:45.496123
427.7,THB,429.5,6485b4651276e6e91c0f00e6,2023-06-11 11:47:45.496123
105.53,JPY,107.13,6485b4651276e6e91c0f00e7,2023-06-11 11:47:45.496123
18546,GBP,18690,6485b679f329271bb80ed7cb,2023-06-11 11:56:37.742227
16387,CHF,16507,6485b679f329271bb80ed7cc,2023-06-11 11:56:37.742227
15899,EUR,16040,6485b679f329271bb80ed7cd,2023-06-11 11:56:37.742227
14826,USD,14846,6485b679f329271bb80ed7ce,2023-06-11 11:56:37.742227
11070,CAD,11182,6485b679f329271bb80ed7cf,2023-06-11 11:56:37.742227
11026,SGD,11049,6485b679f329271bb80ed7d0,2023-06-11 11:56:37.742227
9958,AUD,9977,6485b679f329271bb80ed7d1,2023-06-11 11:56:37.742227
8888,NZD,9188,6485b679f329271bb80ed7d2,2023-06-11 11:56:37.742227
3932,SAR,3979,6485b679f329271bb80ed7d3,2023-06-11 11:56:37.742227
3208,MYR,3223,6485b679f329271bb80ed7d4,2023-06-11 11:56:37.742227
1872,HKD,1913,6485b679f329271bb80ed7d5,2023-06-11 11:56:37.742227
427.7,THB,429.5,6485b679f329271bb80ed7d6,2023-06-11 11:56:37.742227
105.53,JPY,107.13,6485b679f329271bb80ed7d7,2023-06-11 11:56:37.742227
18546,GBP,18690,6485bc8f9768d810840bde5b,2023-06-11 12:22:36.409498
16387,CHF,16507,6485bc8f9768d810840bde5c,2023-06-11 12:22:36.409498
15899,EUR,16040,6485bc8f9768d810840bde5d,2023-06-11 12:22:36.409498
14826,USD,14846,6485bc8f9768d810840bde5e,2023-06-11 12:22:36.409498
11070,CAD,11182,6485bc8f9768d810840bde5f,2023-06-11 12:22:36.409498
11026,SGD,11049,6485bc8f9768d810840bde60,2023-06-11 12:22:36.409498
9958,AUD,9977,6485bc8f9768d810840bde61,2023-06-11 12:22:36.409498
8888,NZD,9188,6485bc8f9768d810840bde62,2023-06-11 12:22:36.409498
3932,SAR,3979,6485bc8f9768d810840bde63,2023-06-11 12:22:36.409498
3208,MYR,3223,6485bc8f9768d810840bde64,2023-06-11 12:22:36.409498
1872,HKD,1913,6485bc8f9768d810840bde65,2023-06-11 12:22:36.409498
427.7,THB,429.5,6485bc8f9768d810840bde66,2023-06-11 12:22:36.409498
105.53,JPY,107.13,6485bc8f9768d810840bde67,2023-06-11 12:22:36.409498
18546,GBP,18690,6485c246d63dc379c70edfcb,2023-06-11 12:46:58.071467
16387,CHF,16507,6485c246d63dc379c70edfcc,2023-06-11 12:46:58.071467
15899,EUR,16040,6485c246d63dc379c70edfcd,2023-06-11 12:46:58.071467
14826,USD,14846,6485c246d63dc379c70edfce,2023-06-11 12:46:58.071467
11070,CAD,11182,6485c246d63dc379c70edfcf,2023-06-11 12:46:58.071467
11026,SGD,11049,6485c246d63dc379c70edfd0,2023-06-11 12:46:58.071467
9958,AUD,9977,6485c246d63dc379c70edfd1,2023-06-11 12:46:58.071467
8888,NZD,9188,6485c246d63dc379c70edfd2,2023-06-11 12:46:58.071467
3932,SAR,3979,6485c246d63dc379c70edfd3,2023-06-11 12:46:58.071467
3208,MYR,3223,6485c246d63dc379c70edfd4,2023-06-11 12:46:58.071467
1872,HKD,1913,6485c246d63dc379c70edfd5,2023-06-11 12:46:58.071467
427.7,THB,429.5,6485c246d63dc379c70edfd6,2023-06-11 12:46:58.071467
105.53,JPY,107.13,6485c246d63dc379c70edfd7,2023-06-11 12:46:58.071467
18546,GBP,18690,6485c5c13e2fd8980f05bc2b,2023-06-11 13:01:49.820025
16387,CHF,16507,6485c5c13e2fd8980f05bc2c,2023-06-11 13:01:49.820025
15899,EUR,16040,6485c5c13e2fd8980f05bc2d,2023-06-11 13:01:49.820025
14826,USD,14846,6485c5c13e2fd8980f05bc2e,2023-06-11 13:01:49.820025
11070,CAD,11182,6485c5c13e2fd8980f05bc2f,2023-06-11 13:01:49.820025
11026,SGD,11049,6485c5c13e2fd8980f05bc30,2023-06-11 13:01:49.820025
9958,AUD,9977,6485c5c13e2fd8980f05bc31,2023-06-11 13:01:49.820025
8888,NZD,9188,6485c5c13e2fd8980f05bc32,2023-06-11 13:01:49.820025
3932,SAR,3979,6485c5c13e2fd8980f05bc33,2023-06-11 13:01:49.820025
3208,MYR,3223,6485c5c13e2fd8980f05bc34,2023-06-11 13:01:49.820025
1872,HKD,1913,6485c5c13e2fd8980f05bc35,2023-06-11 13:01:49.820025
427.7,THB,429.5,6485c5c13e2fd8980f05bc36,2023-06-11 13:01:49.820025
105.53,JPY,107.13,6485c5c13e2fd8980f05bc37,2023-06-11 13:01:49.820025
18546,GBP,18690,6485ca7cc82534c5dd06d80b,2023-06-11 13:22:01.166509
16387,CHF,16507,6485ca7cc82534c5dd06d80c,2023-06-11 13:22:01.166509
15899,EUR,16040,6485ca7cc82534c5dd06d80d,2023-06-11 13:22:01.166509
14826,USD,14846,6485ca7cc82534c5dd06d80e,2023-06-11 13:22:01.166509
11070,CAD,11182,6485ca7cc82534c5dd06d80f,2023-06-11 13:22:01.166509
11026,SGD,11049,6485ca7cc82534c5dd06d810,2023-06-11 13:22:01.166509
9958,AUD,9977,6485ca7cc82534c5dd06d811,2023-06-11 13:22:01.166509
8888,NZD,9188,6485ca7cc82534c5dd06d812,2023-06-11 13:22:01.166509
3932,SAR,3979,6485ca7cc82534c5dd06d813,2023-06-11 13:22:01.166509
3208,MYR,3223,6485ca7cc82534c5dd06d814,2023-06-11 13:22:01.166509
1872,HKD,1913,6485ca7cc82534c5dd06d815,2023-06-11 13:22:01.166509
427.7,THB,429.5,6485ca7cc82534c5dd06d816,2023-06-11 13:22:01.166509
105.53,JPY,107.13,6485ca7cc82534c5dd06d817,2023-06-11 13:22:01.166509
18546,GBP,18690,6485cc92af1e2cd67803513b,2023-06-11 13:30:54.665989
16387,CHF,16507,6485cc92af1e2cd67803513c,2023-06-11 13:30:54.665989
15899,EUR,16040,6485cc92af1e2cd67803513d,2023-06-11 13:30:54.665989
14826,USD,14846,6485cc92af1e2cd67803513e,2023-06-11 13:30:54.665989
11070,CAD,11182,6485cc92af1e2cd67803513f,2023-06-11 13:30:54.665989
11026,SGD,11049,6485cc92af1e2cd678035140,2023-06-11 13:30:54.665989
9958,AUD,9977,6485cc92af1e2cd678035141,2023-06-11 13:30:54.665989
8888,NZD,9188,6485cc92af1e2cd678035142,2023-06-11 13:30:54.665989
3932,SAR,3979,6485cc92af1e2cd678035143,2023-06-11 13:30:54.665989
3208,MYR,3223,6485cc92af1e2cd678035144,2023-06-11 13:30:54.665989
1872,HKD,1913,6485cc92af1e2cd678035145,2023-06-11 13:30:54.665989
427.7,THB,429.5,6485cc92af1e2cd678035146,2023-06-11 13:30:54.665989
105.53,JPY,107.13,6485cc92af1e2cd678035147,2023-06-11 13:30:54.665989
18546,GBP,18690,6485cebf9f65f20d410e954b,2023-06-11 13:40:11.852281
16387,CHF,16507,6485cebf9f65f20d410e954c,2023-06-11 13:40:11.852281
15899,EUR,16040,6485cebf9f65f20d410e954d,2023-06-11 13:40:11.852281
14826,USD,14846,6485cebf9f65f20d410e954e,2023-06-11 13:40:11.852281
11070,CAD,11182,6485cebf9f65f20d410e954f,2023-06-11 13:40:11.852281
11026,SGD,11049,6485cebf9f65f20d410e9550,2023-06-11 13:40:11.852281
9958,AUD,9977,6485cebf9f65f20d410e9551,2023-06-11 13:40:11.852281
8888,NZD,9188,6485cebf9f65f20d410e9552,2023-06-11 13:40:11.852281
3932,SAR,3979,6485cebf9f65f20d410e9553,2023-06-11 13:40:11.852281
3208,MYR,3223,6485cebf9f65f20d410e9554,2023-06-11 13:40:11.852281
1872,HKD,1913,6485cebf9f65f20d410e9555,2023-06-11 13:40:11.852281
427.7,THB,429.5,6485cebf9f65f20d410e9556,2023-06-11 13:40:11.852281
105.53,JPY,107.13,6485cebf9f65f20d410e9557,2023-06-11 13:40:11.852281
18546,GBP,18690,6485d0e2e0d4a08ad60539bb,2023-06-11 13:49:17.451116
16387,CHF,16507,6485d0e2e0d4a08ad60539bc,2023-06-11 13:49:17.451116
15899,EUR,16040,6485d0e2e0d4a08ad60539bd,2023-06-11 13:49:17.451116
14826,USD,14846,6485d0e2e0d4a08ad60539be,2023-06-11 13:49:17.451116
11070,CAD,11182,6485d0e2e0d4a08ad60539bf,2023-06-11 13:49:17.451116
11026,SGD,11049,6485d0e2e0d4a08ad60539c0,2023-06-11 13:49:17.451116
9958,AUD,9977,6485d0e2e0d4a08ad60539c1,2023-06-11 13:49:17.451116
8888,NZD,9188,6485d0e2e0d4a08ad60539c2,2023-06-11 13:49:17.451116
3932,SAR,3979,6485d0e2e0d4a08ad60539c3,2023-06-11 13:49:17.451116
3208,MYR,3223,6485d0e2e0d4a08ad60539c4,2023-06-11 13:49:17.451116
1872,HKD,1913,6485d0e2e0d4a08ad60539c5,2023-06-11 13:49:17.451116
427.7,THB,429.5,6485d0e2e0d4a08ad60539c6,2023-06-11 13:49:17.451116
105.53,JPY,107.13,6485d0e2e0d4a08ad60539c7,2023-06-11 13:49:17.451116
18546,GBP,18690,6485d2ddc035dc16ca0b494b,2023-06-11 13:57:45.894903
16387,CHF,16507,6485d2ddc035dc16ca0b494c,2023-06-11 13:57:45.894903
15899,EUR,16040,6485d2ddc035dc16ca0b494d,2023-06-11 13:57:45.894903
14826,USD,14846,6485d2ddc035dc16ca0b494e,2023-06-11 13:57:45.894903
11070,CAD,11182,6485d2ddc035dc16ca0b494f,2023-06-11 13:57:45.894903
11026,SGD,11049,6485d2ddc035dc16ca0b4950,2023-06-11 13:57:45.894903
9958,AUD,9977,6485d2ddc035dc16ca0b4951,2023-06-11 13:57:45.894903
8888,NZD,9188,6485d2ddc035dc16ca0b4952,2023-06-11 13:57:45.894903
3932,SAR,3979,6485d2ddc035dc16ca0b4953,2023-06-11 13:57:45.894903
3208,MYR,3223,6485d2ddc035dc16ca0b4954,2023-06-11 13:57:45.894903
1872,HKD,1913,6485d2ddc035dc16ca0b4955,2023-06-11 13:57:45.894903
427.7,THB,429.5,6485d2ddc035dc16ca0b4956,2023-06-11 13:57:45.894903
105.53,JPY,107.13,6485d2ddc035dc16ca0b4957,2023-06-11 13:57:45.894903
18546,GBP,18690,6485d63a9f3deb92700231cb,2023-06-11 14:12:07.007681
16387,CHF,16507,6485d63a9f3deb92700231cc,2023-06-11 14:12:07.007681
15899,EUR,16040,6485d63a9f3deb92700231cd,2023-06-11 14:12:07.007681
14826,USD,14846,6485d63a9f3deb92700231ce,2023-06-11 14:12:07.007681
11070,CAD,11182,6485d63a9f3deb92700231cf,2023-06-11 14:12:07.007681
11026,SGD,11049,6485d63a9f3deb92700231d0,2023-06-11 14:12:07.007681
9958,AUD,9977,6485d63a9f3deb92700231d1,2023-06-11 14:12:07.007681
8888,NZD,9188,6485d63a9f3deb92700231d2,2023-06-11 14:12:07.007681
3932,SAR,3979,6485d63a9f3deb92700231d3,2023-06-11 14:12:07.007681
3208,MYR,3223,6485d63a9f3deb92700231d4,2023-06-11 14:12:07.007681
1872,HKD,1913,6485d63a9f3deb92700231d5,2023-06-11 14:12:07.007681
427.7,THB,429.5,6485d63a9f3deb92700231d6,2023-06-11 14:12:07.007681
105.53,JPY,107.13,6485d63a9f3deb92700231d7,2023-06-11 14:12:07.007681
18546,GBP,18690,6485d9502b93996a520dd78b,2023-06-11 14:25:17.060818
16387,CHF,16507,6485d9502b93996a520dd78c,2023-06-11 14:25:17.060818
15899,EUR,16040,6485d9502b93996a520dd78d,2023-06-11 14:25:17.060818
14826,USD,14846,6485d9502b93996a520dd78e,2023-06-11 14:25:17.060818
11070,CAD,11182,6485d9502b93996a520dd78f,2023-06-11 14:25:17.060818
11026,SGD,11049,6485d9502b93996a520dd790,2023-06-11 14:25:17.060818
9958,AUD,9977,6485d9502b93996a520dd791,2023-06-11 14:25:17.060818
8888,NZD,9188,6485d9502b93996a520dd792,2023-06-11 14:25:17.060818
3932,SAR,3979,6485d9502b93996a520dd793,2023-06-11 14:25:17.060818
3208,MYR,3223,6485d9502b93996a520dd794,2023-06-11 14:25:17.060818
1872,HKD,1913,6485d9502b93996a520dd795,2023-06-11 14:25:17.060818
427.7,THB,429.5,6485d9502b93996a520dd796,2023-06-11 14:25:17.060818
105.53,JPY,107.13,6485d9502b93996a520dd797,2023-06-11 14:25:17.060818
18546,GBP,18690,6485dbfdea9a4b92e903d86b,2023-06-11 14:36:41.29771
16387,CHF,16507,6485dbfdea9a4b92e903d86c,2023-06-11 14:36:41.29771
15899,EUR,16040,6485dbfdea9a4b92e903d86d,2023-06-11 14:36:41.29771
14826,USD,14846,6485dbfdea9a4b92e903d86e,2023-06-11 14:36:41.29771
11070,CAD,11182,6485dbfdea9a4b92e903d86f,2023-06-11 14:36:41.29771
11026,SGD,11049,6485dbfdea9a4b92e903d870,2023-06-11 14:36:41.29771
9958,AUD,9977,6485dbfdea9a4b92e903d871,2023-06-11 14:36:41.29771
8888,NZD,9188,6485dbfdea9a4b92e903d872,2023-06-11 14:36:41.29771
3932,SAR,3979,6485dbfdea9a4b92e903d873,2023-06-11 14:36:41.29771
3208,MYR,3223,6485dbfdea9a4b92e903d874,2023-06-11 14:36:41.29771
1872,HKD,1913,6485dbfdea9a4b92e903d875,2023-06-11 14:36:41.29771
427.7,THB,429.5,6485dbfdea9a4b92e903d876,2023-06-11 14:36:41.29771
105.53,JPY,107.13,6485dbfdea9a4b92e903d877,2023-06-11 14:36:41.29771
18546,GBP,18690,6485de60fd8ad73c360911eb,2023-06-11 14:46:51.312264
16387,CHF,16507,6485de60fd8ad73c360911ec,2023-06-11 14:46:51.312264
15899,EUR,16040,6485de60fd8ad73c360911ed,2023-06-11 14:46:51.312264
14826,USD,14846,6485de60fd8ad73c360911ee,2023-06-11 14:46:51.312264
11070,CAD,11182,6485de60fd8ad73c360911ef,2023-06-11 14:46:51.312264
11026,SGD,11049,6485de60fd8ad73c360911f0,2023-06-11 14:46:51.312264
9958,AUD,9977,6485de60fd8ad73c360911f1,2023-06-11 14:46:51.312264
8888,NZD,9188,6485de60fd8ad73c360911f2,2023-06-11 14:46:51.312264
3932,SAR,3979,6485de60fd8ad73c360911f3,2023-06-11 14:46:51.312264
3208,MYR,3223,6485de60fd8ad73c360911f4,2023-06-11 14:46:51.312264
1872,HKD,1913,6485de60fd8ad73c360911f5,2023-06-11 14:46:51.312264
427.7,THB,429.5,6485de60fd8ad73c360911f6,2023-06-11 14:46:51.312264
105.53,JPY,107.13,6485de60fd8ad73c360911f7,2023-06-11 14:46:51.312264
18546,GBP,18690,6485e0cc71e9831c69025bfb,2023-06-11 14:57:12.225953
16387,CHF,16507,6485e0cc71e9831c69025bfc,2023-06-11 14:57:12.225953
15899,EUR,16040,6485e0cc71e9831c69025bfd,2023-06-11 14:57:12.225953
14826,USD,14846,6485e0cc71e9831c69025bfe,2023-06-11 14:57:12.225953
11070,CAD,11182,6485e0cc71e9831c69025bff,2023-06-11 14:57:12.225953
11026,SGD,11049,6485e0cc71e9831c69025c00,2023-06-11 14:57:12.225953
9958,AUD,9977,6485e0cc71e9831c69025c01,2023-06-11 14:57:12.225953
8888,NZD,9188,6485e0cc71e9831c69025c02,2023-06-11 14:57:12.225953
3932,SAR,3979,6485e0cc71e9831c69025c03,2023-06-11 14:57:12.225953
3208,MYR,3223,6485e0cc71e9831c69025c04,2023-06-11 14:57:12.225953
1872,HKD,1913,6485e0cc71e9831c69025c05,2023-06-11 14:57:12.225953
427.7,THB,429.5,6485e0cc71e9831c69025c06,2023-06-11 14:57:12.225953
105.53,JPY,107.13,6485e0cc71e9831c69025c07,2023-06-11 14:57:12.225953
18546,GBP,18690,6485e4568d536884090c754b,2023-06-11 15:12:18.597118
16387,CHF,16507,6485e4568d536884090c754c,2023-06-11 15:12:18.597118
15899,EUR,16040,6485e4568d536884090c754d,2023-06-11 15:12:18.597118
14826,USD,14846,6485e4568d536884090c754e,2023-06-11 15:12:18.597118
11070,CAD,11182,6485e4568d536884090c754f,2023-06-11 15:12:18.597118
11026,SGD,11049,6485e4568d536884090c7550,2023-06-11 15:12:18.597118
9958,AUD,9977,6485e4568d536884090c7551,2023-06-11 15:12:18.597118
8888,NZD,9188,6485e4568d536884090c7552,2023-06-11 15:12:18.597118
3932,SAR,3979,6485e4568d536884090c7553,2023-06-11 15:12:18.597118
3208,MYR,3223,6485e4568d536884090c7554,2023-06-11 15:12:18.597118
1872,HKD,1913,6485e4568d536884090c7555,2023-06-11 15:12:18.597118
427.7,THB,429.5,6485e4568d536884090c7556,2023-06-11 15:12:18.597118
105.53,JPY,107.13,6485e4568d536884090c7557,2023-06-11 15:12:18.597118
18546,GBP,18690,6485e75e062571a50b0d60ab,2023-06-11 15:25:14.62461
16387,CHF,16507,6485e75e062571a50b0d60ac,2023-06-11 15:25:14.62461
15899,EUR,16040,6485e75e062571a50b0d60ad,2023-06-11 15:25:14.62461
14826,USD,14846,6485e75e062571a50b0d60ae,2023-06-11 15:25:14.62461
11070,CAD,11182,6485e75e062571a50b0d60af,2023-06-11 15:25:14.62461
11026,SGD,11049,6485e75e062571a50b0d60b0,2023-06-11 15:25:14.62461
9958,AUD,9977,6485e75e062571a50b0d60b1,2023-06-11 15:25:14.62461
8888,NZD,9188,6485e75e062571a50b0d60b2,2023-06-11 15:25:14.62461
3932,SAR,3979,6485e75e062571a50b0d60b3,2023-06-11 15:25:14.62461
3208,MYR,3223,6485e75e062571a50b0d60b4,2023-06-11 15:25:14.62461
1872,HKD,1913,6485e75e062571a50b0d60b5,2023-06-11 15:25:14.62461
427.7,THB,429.5,6485e75e062571a50b0d60b6,2023-06-11 15:25:14.62461
105.53,JPY,107.13,6485e75e062571a50b0d60b7,2023-06-11 15:25:14.62461
18546,GBP,18690,6485ea2e2cb7bbdf4908e68b,2023-06-11 15:37:15.135773
16387,CHF,16507,6485ea2e2cb7bbdf4908e68c,2023-06-11 15:37:15.135773
15899,EUR,16040,6485ea2e2cb7bbdf4908e68d,2023-06-11 15:37:15.135773
14826,USD,14846,6485ea2e2cb7bbdf4908e68e,2023-06-11 15:37:15.135773
11070,CAD,11182,6485ea2e2cb7bbdf4908e68f,2023-06-11 15:37:15.135773
11026,SGD,11049,6485ea2e2cb7bbdf4908e690,2023-06-11 15:37:15.135773
9958,AUD,9977,6485ea2e2cb7bbdf4908e691,2023-06-11 15:37:15.135773
8888,NZD,9188,6485ea2e2cb7bbdf4908e692,2023-06-11 15:37:15.135773
3932,SAR,3979,6485ea2e2cb7bbdf4908e693,2023-06-11 15:37:15.135773
3208,MYR,3223,6485ea2e2cb7bbdf4908e694,2023-06-11 15:37:15.135773
1872,HKD,1913,6485ea2e2cb7bbdf4908e695,2023-06-11 15:37:15.135773
427.7,THB,429.5,6485ea2e2cb7bbdf4908e696,2023-06-11 15:37:15.135773
105.53,JPY,107.13,6485ea2e2cb7bbdf4908e697,2023-06-11 15:37:15.135773
18546,GBP,18690,6485ec8b4ce90e16d803245b,2023-06-11 15:47:19.635453
16387,CHF,16507,6485ec8b4ce90e16d803245c,2023-06-11 15:47:19.635453
15899,EUR,16040,6485ec8b4ce90e16d803245d,2023-06-11 15:47:19.635453
14826,USD,14846,6485ec8b4ce90e16d803245e,2023-06-11 15:47:19.635453
11070,CAD,11182,6485ec8b4ce90e16d803245f,2023-06-11 15:47:19.635453
11026,SGD,11049,6485ec8b4ce90e16d8032460,2023-06-11 15:47:19.635453
9958,AUD,9977,6485ec8b4ce90e16d8032461,2023-06-11 15:47:19.635453
8888,NZD,9188,6485ec8b4ce90e16d8032462,2023-06-11 15:47:19.635453
3932,SAR,3979,6485ec8b4ce90e16d8032463,2023-06-11 15:47:19.635453
3208,MYR,3223,6485ec8b4ce90e16d8032464,2023-06-11 15:47:19.635453
1872,HKD,1913,6485ec8b4ce90e16d8032465,2023-06-11 15:47:19.635453
427.7,THB,429.5,6485ec8b4ce90e16d8032466,2023-06-11 15:47:19.635453
105.53,JPY,107.13,6485ec8b4ce90e16d8032467,2023-06-11 15:47:19.635453
18546,GBP,18690,6485eeef3b648246150e6e6b,2023-06-11 15:57:31.123882
16387,CHF,16507,6485eeef3b648246150e6e6c,2023-06-11 15:57:31.123882
15899,EUR,16040,6485eeef3b648246150e6e6d,2023-06-11 15:57:31.123882
14826,USD,14846,6485eeef3b648246150e6e6e,2023-06-11 15:57:31.123882
11070,CAD,11182,6485eeef3b648246150e6e6f,2023-06-11 15:57:31.123882
11026,SGD,11049,6485eeef3b648246150e6e70,2023-06-11 15:57:31.123882
9958,AUD,9977,6485eeef3b648246150e6e71,2023-06-11 15:57:31.123882
8888,NZD,9188,6485eeef3b648246150e6e72,2023-06-11 15:57:31.123882
3932,SAR,3979,6485eeef3b648246150e6e73,2023-06-11 15:57:31.123882
3208,MYR,3223,6485eeef3b648246150e6e74,2023-06-11 15:57:31.123882
1872,HKD,1913,6485eeef3b648246150e6e75,2023-06-11 15:57:31.123882
427.7,THB,429.5,6485eeef3b648246150e6e76,2023-06-11 15:57:31.123882
